itnum,ssobja,fsobj,ssobjx,abscrit,concrit,delta,delcrit,numcuts
407, 686.9491554321393, 686.8490034993191, 687.0994285960151, 0.10015193282015389, 0.00014579235162919256, 25.0, 0.6000722767867502, 1 
408, 686.9491554321393, 686.8490035614277, 687.1258289256052, 0.10015187071155651, 0.00014579226121697373, 25.0, 0.6382126662726982, 1 
409, 686.9491554321393, 686.8490038410329, 687.0402101640094, 0.10015159110639615, 0.00014579185419243902, 25.0, 0.47621123221211215, 1 
410, 686.9491554321393, 686.8490040782194, 686.9734192600412, 0.10015135391984131, 0.0001457915089171694, 25.0, 0.19502267545137317, 1 
411, 686.9491554321393, 686.849013081758, 686.954586880433, 0.10014235038124752, 0.0001457784023596861, 25.0, 0.05144254722093084, 1 
412, 686.9491554321393, 686.8490132641252, 687.0446330643822, 0.10014216801403109, 0.00014577813688557495, 25.0, 0.4880770916821616, 1 
413, 686.9491554321393, 686.8490144092206, 686.9792799781503, 0.10014102291870586, 0.00014577646995678382, 25.0, 0.23125282781084297, 1 
414, 686.9491554321393, 686.849021253956, 686.9545828342887, 0.10013417818322523, 0.00014576650599449272, 25.0, 0.05141122585424235, 1 
415, 686.9491554321393, 686.8490232701487, 686.9545434686631, 0.10013216199058661, 0.00014576357099905284, 25.0, 0.05106068455555314, 1 
416, 686.9491554321393, 686.8490268360221, 686.9545342468338, 0.1001285961172016, 0.0001457583801150452, 25.0, 0.05097872144100754, 1 
417, 686.9491554321393, 686.8490270441678, 686.9627015944247, 0.1001283879714947, 0.00014575807711488098, 25.0, 0.11916596493283656, 1 
418, 686.9491554321393, 686.8490270761885, 686.9903561131974, 0.10012835595080105, 0.000145758030501979, 25.0, 0.29152304838554366, 1 
419, 686.9491554321393, 686.8490272412264, 686.9651488480824, 0.10012819091286929, 0.00014575779025431226, 25.0, 0.13772969244735225, 1 
420, 686.9491554321393, 686.8490293209113, 686.9544995114221, 0.10012611122795079, 0.00014575476283241058, 25.0, 0.05066809757546813, 1 
421, 686.9491554321393, 686.8490369566367, 686.9544832487683, 0.1001184755025406, 0.00014574364741673564, 25.0, 0.05052269490786811, 1 
422, 686.9491554321393, 686.8490381045871, 687.0991622784127, 0.10011732755219782, 0.00014574197633186172, 25.0, 0.5997267495683908, 1 
423, 686.9491554321393, 686.8490381199839, 686.9885637830245, 0.10011731215536201, 0.00014574195391850597, 25.0, 0.28244514771977647, 1 
424, 686.9491554321393, 686.8490383105569, 686.9907168818563, 0.10011712158234332, 0.00014574167649911154, 25.0, 0.29334989336752926, 1 
425, 686.9491554321393, 686.8490437410601, 686.954495088267, 0.10011169107917794, 0.00014573377125150707, 25.0, 0.05063359831962766, 1 
426, 686.9491554321393, 686.8490438166821, 687.0376935285141, 0.1001116154571946, 0.00014573366116769267, 25.0, 0.46932518463329487, 1 
427, 686.9491554321393, 686.8490440121867, 686.9802554943979, 0.10011141995255457, 0.00014573337656927882, 25.0, 0.23702206066026807, 1 
428, 686.9491554321393, 686.8490554192011, 686.9544470152989, 0.1001000129381282, 0.00014571677124363547, 25.0, 0.05020334334300991, 1 
429, 686.9491554321393, 686.8490617499908, 686.9544055334756, 0.10009368214844017, 0.00014570755543830553, 6.25, 0.049834794840641614, 1 
430, 686.9491554321393, 686.849061904473, 686.9978466708129, 0.1000935276662176, 0.00014570733055670933, 12.5, 0.32725923011479097, 1 
431, 686.9491554321393, 686.8490721642671, 686.9543983296609, 0.10008326787215083, 0.00014569239525329475, 3.125, 0.04977288252649143, 1 
432, 686.9491554321393, 686.8490740841853, 686.9544002709512, 0.10008134795396018, 0.000145689600405706, 0.78125, 0.0497952443279295, 1 
433, 686.9491554321393, 686.8490861024337, 686.9543638096706, 0.10006932970554772, 0.00014567210529952906, 0.1953125, 0.04946710139416587, 1 
434, 686.9491554321393, 686.8490888393208, 686.9543458580573, 0.10006659281850716, 0.00014566812118073523, 0.05, 0.04931063997217015, 1 
435, 686.9491554321393, 686.8490903623817, 686.9543479469949, 0.10006506975753382, 0.0001456659040428855, 0.05, 0.04933078918679016, 1 
436, 686.9491554321393, 686.8490903854506, 687.1795232474179, 0.10006504668865546, 0.0001456658704612468, 0.1, 0.6971697601578379, 1 
437, 686.9491554321393, 686.8490995413177, 686.954338511225, 0.10005589082152255, 0.00014565254215730974, 0.05, 0.04924628389075134, 1 
438, 686.9491554321393, 686.8491079000514, 686.9542861865913, 0.10004753208784223, 0.00014564037424995556, 0.05, 0.04877762223323399, 1 
439, 686.9491554321393, 686.8491114180586, 686.9542866516672, 0.10004401408070862, 0.00014563525304541548, 0.05, 0.04878570475709444, 1 
440, 686.9491554321393, 686.8491125620722, 686.954246515804, 0.10004287006711365, 0.00014563358769131187, 0.05, 0.048424206274437574, 1 
441, 686.9491554321393, 686.8491217343703, 686.9542428556576, 0.10003369776893578, 0.00014562023546850857, 0.05, 0.04839160379019987, 1 
442, 686.9491554321393, 686.8491219662363, 687.067721342631, 0.10003346590292495, 0.00014561989793841773, 0.1, 0.5423884854180833, 1 
443, 686.9491554321393, 686.8491219761528, 687.0212724476296, 0.10003345598647684, 0.00014561988350292708, 0.2, 0.41891846519847464, 1 
444, 686.9491554321393, 686.8491238863035, 686.954201494801, 0.10003154583580454, 0.0001456171028740302, 0.05, 0.048021372022830404, 1 
445, 686.9491554321393, 686.8491240549806, 687.1476619496607, 0.10003137715864341, 0.00014561685732869425, 0.1, 0.6649286701421364, 1 
446, 686.9491554321393, 686.8491356584702, 686.9542039541382, 0.10001977366903247, 0.00014559996599180394, 0.05, 0.0480446025792977, 1 
447, 686.9491554321393, 686.849135787399, 687.0303399193865, 0.1000196447403141, 0.00014559977830874566, 0.1, 0.44802747348171135, 1 
448, 686.9491554321393, 686.8491361546968, 686.9779726559599, 0.10001927744247041, 0.00014559924362893595, 0.2, 0.22367218421353427, 1 
449, 686.9491554321393, 686.8491494184212, 686.9541861252085, 0.10000601371802986, 0.000145579935468593, 0.05, 0.047888571885580766, 1 
450, 686.9491554321393, 686.8491544012606, 686.9541319687122, 0.10000103087861589, 0.00014557268189039938, 0.05, 0.047403464236738635, 1 
451, 686.9491554321393, 686.8491552994944, 687.193563682249, 0.10000013264482277, 0.00014557137432085653, 0.1, 0.7096447846509313, 1 
452, 686.9491554321393, 686.8491553493767, 687.0662478227484, 0.10000008276256267, 0.0001455713017066613, 0.2, 0.5393662978353225, 1 
453, 686.9491554321393, 686.849170814589, 686.9541143600553, 0.09998461755026256, 0.00014554878881443655, 0.05, 0.04724632863118111, 1 
454, 686.9491554321393, 686.8491930670444, 686.9540686470941, 0.09996236509482515, 0.00014551639565220403, 0.05, 0.04683809791713876, 1 
455, 686.9491554321393, 686.8491930670444, 687.1893872270955, 0.09996236509482515, 0.00014551639565220403, 0.1, 0.706198211242034, 1 
456, 686.9491554321393, 686.8491958575041, 686.9754705721232, 0.09995957463513605, 0.00014551233354707292, 0.2, 0.20839135162412628, 1 
457, 686.9491554321393, 686.8492132440136, 686.9539539058039, 0.09994218812562394, 0.0001454870237998018, 0.05, 0.045805298380044795, 1 
458, 686.9491554321393, 686.8492387298505, 686.9539359455082, 0.09991670228873772, 0.00014544992376600062, 0.05, 0.04565236138516742, 1 
459, 686.9491554321393, 686.8492793940715, 686.9539027653047, 0.09987603806780498, 0.0001453907283792516, 0.05, 0.045373292092908184, 1 
460, 686.9491554321393, 686.8492793940715, 687.1075818727668, 0.09987603806780498, 0.0001453907283792516, 0.1, 0.6134130090337778, 1 
461, 686.9491554321393, 686.8492891770298, 686.9537530370849, 0.09986625510941849, 0.0001453764872111693, 0.05, 0.04400731905773059, 1 
462, 686.9491554321393, 686.8492894571323, 686.9917275654406, 0.0998659750069919, 0.00014537607946275827, 0.1, 0.298937633418894, 1 
463, 686.9491554321393, 686.8492959059503, 686.953726348178, 0.09985952618899319, 0.00014536669184222228, 0.05, 0.04376725492825861, 1 
464, 686.9491554321393, 686.8492971344183, 687.0715790081582, 0.09985829772097077, 0.00014536490354681103, 0.1, 0.5508235555161034, 1 
465, 686.9491554321393, 686.8492975287518, 687.0290756746504, 0.09985790338748757, 0.00014536432951090157, 0.2, 0.44454828904203386, 1 
466, 686.9491554321393, 686.8492982464207, 687.0619012150717, 0.09985718571851976, 0.00014536328479170782, 0.4, 0.5303096330593549, 1 
467, 686.9491554321393, 686.8493013900861, 687.0110869451984, 0.09985404205315263, 0.00014535870852089901, 0.8, 0.38279257753264895, 1 
468, 686.9491554321393, 686.8493166525901, 686.9537056687157, 0.09983877954914533, 0.00014533649071353058, 0.2, 0.043582855336604664, 1 
469, 686.9491554321393, 686.8493278504234, 686.9536945109131, 0.09982758171588557, 0.0001453201898953824, 0.05, 0.04348698893077986, 1 
470, 686.9491554321393, 686.8493470045825, 686.9536745381552, 0.09980842755680897, 0.00014529230695976025, 0.05, 0.043314312140866854, 1 
471, 686.9491554321393, 686.849381524073, 686.9535994143006, 0.09977390806625408, 0.00014524205652960553, 0.05, 0.042633491459893105, 1 
472, 686.9491554321393, 686.8494177599227, 686.9535499717508, 0.09973767221651997, 0.0001451893075751195, 0.05, 0.04219490928914992, 1 
473, 686.9491554321393, 686.8494750457875, 686.9534649254407, 0.09968038635179255, 0.000145105915865159, 0.05, 0.041427836353787544, 1 
474, 686.9491554321393, 686.8494788030287, 686.9533727672001, 0.09967662911060415, 0.00014510044640477946, 0.05, 0.040596225489869034, 1 
475, 686.9491554321393, 686.8494788030287, 686.9533580222372, 0.09967662911060415, 0.00014510044640477946, 0.05, 0.04046143872739655, 1 
476, 686.9491554321393, 686.8494788030287, 686.9532885054653, 0.09967662911060415, 0.00014510044640477946, 0.05, 0.03982555181036411, 1 
477, 686.9491554321393, 686.8494804375066, 686.9532821713941, 0.0996749946326645, 0.0001450980670759358, 0.05, 0.039770614289653845, 1 
478, 686.9491554321393, 686.8495033686141, 686.9532454039165, 0.09965206352512723, 0.00014506468599182506, 0.05, 0.039433821396455536, 1 
479, 686.9491554321393, 686.8495616456635, 686.9531749761608, 0.09959378647579342, 0.0001449798514027249, 0.05, 0.038792990530052855, 1 
480, 686.9491554321393, 686.8495616456636, 686.9601827331038, 0.09959378647567974, 0.0001449798514025594, 0.05, 0.09974499225487479, 1 
481, 686.9491554321393, 686.8495616456636, 686.9541320581665, 0.09959378647567974, 0.0001449798514025594, 0.05, 0.04762316131041144, 1 
482, 686.9491554321393, 686.8495618080761, 686.9547614775295, 0.09959362406311811, 0.000144979614976675, 0.05, 0.05332637761012659, 1 
483, 686.9491554321393, 686.8495786980637, 686.9529970851363, 0.09957673407552647, 0.00014495502802222852, 0.05, 0.03716724680901472, 1 
484, 686.9491554321393, 686.8498391677131, 686.9529319864358, 0.0993162644261929, 0.00014457585927695266, 0.05, 0.03657026668069189, 1 
485, 686.9491554321393, 686.8498707302812, 686.9525147756503, 0.09928470185809601, 0.00014452991327374803, 0.05, 0.032719229552524466, 1 
486, 686.9491554321393, 686.8498893931088, 686.9524154345607, 0.09926603903045361, 0.00014450274557509842, 0.05, 0.031792793913558694, 1 
487, 686.9491554321393, 686.8498900206489, 686.9621729626647, 0.09926541149036439, 0.00014450183205757784, 0.05, 0.11593446113091092, 1 
488, 686.9491554321393, 686.8498902188757, 686.9621712381313, 0.09926521326360671, 0.0001445015434965452, 0.05, 0.1159214978131857, 1 
489, 686.9491554321393, 686.849890331219, 686.9523830452453, 0.09926510092032004, 0.00014450137995709574, 0.05, 0.031491112277491976, 1 
490, 686.9491554321393, 686.84989272076, 686.9524010169156, 0.09926271137931053, 0.00014449790147402227, 0.05, 0.03166109999705247, 1 
491, 686.9491554321393, 686.8498938139734, 686.96215154183, 0.09926161816588319, 0.00014449631007032275, 0.05, 0.11577117931306576, 1 
492, 686.9491554321393, 686.849894231893, 686.9621493248079, 0.09926120024624652, 0.00014449570169977106, 0.05, 0.11575483933427096, 1 
493, 686.9491554321393, 686.8498977427141, 686.9523661711405, 0.09925768942514424, 0.00014449059095602166, 0.05, 0.031333602411075225, 1 
494, 686.9491554321393, 686.8499145785237, 686.952373417787, 0.09924085361558355, 0.00014446608286917484, 0.05, 0.03140443384527259, 1 
495, 686.9491554321393, 686.8499175268589, 686.9522761714005, 0.09923790528034715, 0.00014446179094274465, 0.05, 0.03049301784565971, 1 
496, 686.9491554321393, 686.8499188777486, 686.9522490367228, 0.0992365543906999, 0.00014445982443672805, 0.05, 0.030238845392420256, 1 
497, 686.9491554321393, 686.8499188777485, 686.9619880115825, 0.09923655439081358, 0.00014445982443689353, 0.05, 0.11454167909660135, 1 
498, 686.9491554321393, 686.8499188777485, 686.9619868788229, 0.09923655439081358, 0.00014445982443689353, 0.05, 0.11453289238538521, 1 
499, 686.9491554321393, 686.8499188777486, 686.9619852605725, 0.0992365543906999, 0.00014445982443672805, 0.05, 0.11452022995697018, 1 
500, 686.9491554321393, 686.8499188777486, 686.9522211482757, 0.0992365543906999, 0.00014445982443672805, 0.05, 0.02997787173226848, 1 
501, 686.9491554321393, 686.8499188777486, 686.9522128633944, 0.0992365543906999, 0.00014445982443672805, 0.05, 0.029900985500585633, 1 
502, 686.9491554321393, 686.8499188777486, 686.9691085235046, 0.0992365543906999, 0.00014445982443672805, 0.1, 0.1674824170962521, 1 
503, 686.9491554321393, 686.8499388735767, 686.9522718108605, 0.09921655856260259, 0.00014443071627357043, 0.05, 0.030447380679717802, 1 
504, 686.9491554321393, 686.8499388735767, 686.9521932700545, 0.09921655856260259, 0.00014443071627357043, 0.05, 0.02971877448474521, 1 
505, 686.9491554321393, 686.8499388735768, 686.9938571623697, 0.0992165585624889, 0.00014443071627340493, 0.1, 0.31073119884032097, 1 
506, 686.9491554321393, 686.8499443487392, 686.952261063651, 0.09921108340006413, 0.00014442274601478901, 0.05, 0.03035149566732002, 1 
507, 686.9491554321393, 686.8499443487392, 686.9866202880265, 0.09921108340006413, 0.00014442274601478901, 0.1, 0.27423455129773605, 1 
508, 686.9491554321393, 686.8499446178254, 686.9619489072776, 0.09921081431389212, 0.0001444223543028699, 0.1, 0.11422280748079187, 1 
509, 686.9491554321393, 686.8499458992662, 686.9619480338018, 0.09920953287303291, 0.00014442048889427443, 0.1, 0.11421617403021828, 1 
510, 686.9491554321393, 686.8499537133462, 686.9522475123604, 0.09920171879309692, 0.00014440911384580948, 0.05, 0.030225136481871175, 1 
511, 686.9491554321393, 686.8499537190966, 686.9884563731356, 0.09920171304270298, 0.0001444091054748931, 0.1, 0.2838607134462906, 1 
512, 686.9491554321393, 686.8499552508254, 686.9619394923852, 0.09920018131390407, 0.0001444068757191873, 0.1, 0.11415789576764833, 1 
513, 686.9491554321393, 686.8499560718477, 686.9619278541891, 0.09919936029154997, 0.00014440568054724829, 0.1, 0.11406738483084469, 1 
514, 686.9491554321393, 686.8499619140733, 686.9522082203987, 0.09919351806593113, 0.00014439717595040493, 0.05, 0.029855492522162737, 1 
515, 686.9491554321393, 686.8499619140733, 686.9862428653042, 0.09919351806593113, 0.00014439717595040493, 0.1, 0.2722303528738758, 1 
516, 686.9491554321393, 686.8499634340506, 686.9619115904152, 0.09919199808871326, 0.0001443949633016145, 0.1, 0.11394546801165366, 1 
517, 686.9491554321393, 686.8499636414973, 686.9619185441682, 0.09919179064195305, 0.00014439466131891524, 0.1, 0.1140020496079631, 1 
518, 686.9491554321393, 686.8499650528421, 686.9619225644581, 0.09919037929716978, 0.00014439260680764303, 0.1, 0.1140340758000306, 1 
519, 686.9491554321393, 686.8499651966694, 686.9618934155379, 0.09919023546990502, 0.00014439239743659478, 0.1, 0.11380478620865853, 1 
520, 686.9491554321393, 686.8499656992944, 686.961898476052, 0.09918973284482036, 0.0001443916657593219, 0.1, 0.11384499740992467, 1 
521, 686.9491554321393, 686.8499849050845, 686.952164588178, 0.09917052705475271, 0.0001443637076638562, 0.05, 0.029444116943516487, 1 
522, 686.9491554321393, 686.8499860890558, 686.9902759991741, 0.09916934308341752, 0.00014436198414279815, 0.1, 0.2931750658565165, 1 
523, 686.9491554321393, 686.8499861711317, 686.961875963062, 0.09916926100754608, 0.0001443618646639826, 0.1, 0.11368795455647314, 1 
524, 686.9491554321393, 686.8499866813834, 686.9618663215967, 0.0991687507558936, 0.00014436112188462484, 0.1, 0.11361165848711095, 1 
525, 686.9491554321393, 686.8499867634096, 686.9618784862167, 0.09916866872970331, 0.00014436100247813073, 0.1, 0.1137085426859119, 1 
526, 686.9491554321393, 686.8499888411415, 686.9618688352004, 0.099166590997811, 0.00014435797789927234, 0.1, 0.11363217400534799, 1 
527, 686.9491554321393, 686.8499917448268, 686.9521160925574, 0.09916368731251168, 0.00014435375097028298, 0.05, 0.02898991575877357, 1 
528, 686.9491554321393, 686.8499982870752, 686.9520705510001, 0.09915714506405493, 0.00014434422734192558, 0.05, 0.028570048262164704, 1 
529, 686.9491554321393, 686.8500012044854, 686.9517734595285, 0.09915422765391213, 0.00014433998043351945, 0.05, 0.025764415252680157, 1 
530, 686.9491554321393, 686.8500134853257, 686.9517031095556, 0.09914194681357458, 0.00014432210306917532, 0.05, 0.025100573669246107, 1 
531, 686.9491554321393, 686.8500134853257, 686.9515113588717, 0.09914194681357458, 0.00014432210306917532, 0.05, 0.023270383634275905, 1 
532, 686.9491554321393, 686.8500134853257, 686.9514602792007, 0.09914194681357458, 0.00014432210306917532, 0.05, 0.02278256501504315, 1 
533, 686.9491554321393, 686.8500134853257, 686.9510950356452, 0.09914194681357458, 0.00014432210306917532, 0.05, 0.01929499512527157, 1 
534, 686.9491554321393, 686.8500134853257, 686.9536937800297, 0.09914194681357458, 0.00014432210306917532, 0.05, 0.04415078100633431, 1 
535, 686.9491554321393, 686.8500134853257, 686.951591307122, 0.09914194681357458, 0.00014432210306917532, 0.05, 0.024194329851286372, 1 
536, 686.9491554321393, 686.8500134853257, 686.954105253775, 0.09914194681357458, 0.00014432210306917532, 0.05, 0.04797193068385125, 1 
537, 686.9491554321393, 686.8500134853257, 686.953693253018, 0.09914194681357458, 0.00014432210306917532, 0.05, 0.04416324148016025, 1 
538, 686.9491554321393, 686.8500252550058, 686.9506751112262, 0.09913017713347472, 0.00014430496980682718, 0.05, 0.015253859228150769, 1 
539, 686.9489578844692, 686.8500252550058, 686.9489578844692, 0.09893262946343384, 0.00014401743874551138, 0.05, -0.0020388987208120324, 1 
540, 686.9489578844692, 686.8500407038451, 686.9521141686363, 0.09891718062408472, 0.0001439949496811176, 0.05, 0.03091701196267307, 1 
541, 686.9489578844692, 686.8500552236794, 686.9520537989179, 0.09890266078980403, 0.00014397381298076448, 0.05, 0.030348206212096898, 1 
542, 686.9489578844692, 686.8500710371012, 686.9520280160767, 0.09888684736802134, 0.00014395079318926294, 0.05, 0.03010736032929728, 1 
543, 686.9489578844692, 686.8500923466305, 686.9520505381155, 0.09886553783871932, 0.00014391977264682318, 0.05, 0.030326228432880603, 1 
544, 686.9489578844692, 686.8500992385439, 686.9519729022621, 0.09885864592536109, 0.00014390974000425328, 0.05, 0.02959365279520761, 1 
545, 686.9489578844692, 686.8501386940936, 686.9519616394336, 0.09881919037559328, 0.00014385230407787917, 0.05, 0.029488358169822045, 1 
546, 686.9489578844692, 686.850149675918, 686.951906406861, 0.09880820855119055, 0.00014383631770177848, 0.05, 0.02897839597738848, 1 
547, 686.9489578844692, 686.8501673062203, 686.9519212662207, 0.09879057824889514, 0.0001438106530550925, 0.05, 0.029122919733614642, 1 
548, 686.9489578844692, 686.8501790964324, 686.9519056451682, 0.0987787880368387, 0.00014379348989919697, 0.05, 0.028976312389046802, 1 
549, 686.9489578844692, 686.8502344013332, 686.951857930191, 0.09872348313604107, 0.00014371298187867688, 0.05, 0.028522614941457414, 1 
550, 686.9489578844692, 686.850257186524, 686.9517822609758, 0.09870069794521896, 0.00014367981319771364, 0.05, 0.027814280370343322, 1 
551, 686.9489578844692, 686.850276643885, 686.9516645828985, 0.09868124058425565, 0.0001436514888793782, 0.05, 0.026696327959685, 1 
552, 686.9489578844692, 686.8502930036323, 686.9516442219049, 0.09866488083696368, 0.00014362767379515076, 0.05, 0.026504853803511256, 1 
553, 686.9489578844692, 686.8502930036325, 686.9516054049234, 0.0986648808367363, 0.00014362767379481978, 0.05, 0.026137382374123833, 1 
554, 686.9489578844692, 686.8502948900934, 686.9514742100234, 0.09866299437578618, 0.00014362492765054155, 0.05, 0.024878876696991185, 1 
555, 686.9489578844692, 686.8503018321751, 686.9514783623008, 0.09865605229413177, 0.00014361482197736928, 0.05, 0.02491950003690427, 1 
556, 686.9489578844692, 686.8503833114282, 686.9514955056065, 0.09857457304099171, 0.0001434962116320083, 0.05, 0.025090489328605407, 1 
557, 686.9489578844692, 686.8503840830269, 686.951491517354, 0.098573801442285, 0.0001434950884063336, 0.05, 0.025059476766933347, 1 
558, 686.9489578844692, 686.8504141343612, 686.951485443021, 0.09854375010797867, 0.00014345134231142886, 0.05, 0.025001657030233878, 1 
559, 686.9489578844692, 686.8504336067822, 686.9512812375135, 0.09852427768703365, 0.00014342299607009385, 0.05, 0.0230404385359459, 1 
560, 686.9489578844692, 686.8504336124006, 686.9511611244461, 0.09852427206863013, 0.00014342298789131512, 0.05, 0.021881573964241258, 1 
561, 686.9489578844692, 686.8504352688307, 686.9511675510029, 0.09852261563855791, 0.00014342057660579935, 0.05, 0.02194654879750298, 1 
562, 686.9489578844692, 686.8505114208148, 686.9511313718192, 0.09844646365445442, 0.00014330972123113224, 0.05, 0.02160105989410572, 1 
563, 686.9489578844692, 686.8505153322633, 686.9509604224453, 0.09844255220593823, 0.00014330402728768665, 0.05, 0.019955422316868702, 1 
564, 686.9489578844692, 686.8505153322633, 686.9508102232821, 0.09844255220593823, 0.00014330402728768665, 0.05, 0.01849620345283957, 1 
565, 686.9489578844692, 686.8505153322633, 686.9508043497715, 0.09844255220593823, 0.00014330402728768665, 0.05, 0.018439288099925333, 1 
566, 686.9489578844692, 686.85052116818, 686.9506902010858, 0.09843671628925676, 0.0001432955318723949, 0.05, 0.01732134421576199, 1 
567, 686.9489578844692, 686.85052116818, 686.9698695589196, 0.09843671628925676, 0.0001432955318723949, 0.1, 0.17548256804070378, 1 
568, 686.9489578844692, 686.8505456739341, 686.9513018243158, 0.09841221053511617, 0.0001432598585463649, 0.05, 0.02325783472869468, 1 
569, 686.9489578844692, 686.8505456739341, 686.9790919096729, 0.09841221053511617, 0.0001432598585463649, 0.1, 0.23471091979446293, 1 
570, 686.9489578844692, 686.8505962737845, 686.9512618014993, 0.09836161068471938, 0.00014318619972526032, 0.05, 0.022875353565370436, 1 
571, 686.9489578844692, 686.8506109383846, 686.9505790228826, 0.09834694608457539, 0.0001431648522874694, 0.05, 0.016233512986735265, 1 
572, 686.9489578844692, 686.8506159937133, 686.9503817710475, 0.09834189075593258, 0.0001431574931837328, 0.05, 0.014298986365210164, 1 
573, 686.9489578844692, 686.8506159937133, 686.950176935143, 0.09834189075593258, 0.0001431574931837328, 0.05, 0.012279422581237391, 1 
574, 686.9489578844692, 686.8506159937133, 686.9502389443728, 0.09834189075593258, 0.0001431574931837328, 0.05, 0.012933022542012592, 1 
575, 686.9489578844692, 686.8506171928913, 686.9505931545787, 0.09834069157795966, 0.0001431557475256906, 0.05, 0.0164776532466512, 1 
576, 686.9489578844692, 686.8506631881357, 686.9507632233318, 0.09829469633348253, 0.00014308879168574177, 0.05, 0.018202837728508208, 1 
577, 686.9489578844692, 686.850670690662, 686.9515659305375, 0.0982871938072094, 0.0001430778701664833, 0.05, 0.026449634405983025, 1 
578, 686.9489578844692, 686.850670690662, 686.9509228062473, 0.0982871938072094, 0.0001430778701664833, 0.05, 0.02008614840053843, 1 
579, 686.9489578844692, 686.8506711760243, 686.9509514966586, 0.09828670844490262, 0.0001430771636186369, 0.05, 0.020391107782996118, 1 
580, 686.9489578844692, 686.8506711760243, 686.9515340308868, 0.09828670844490262, 0.0001430771636186369, 0.05, 0.0262890216674911, 1 
581, 686.9489578844692, 686.8784025188379, 686.9525614615028, 0.07055536563132137, 0.00010270830870548764, 0.05, 0.03647636323229735, 1 
582, 686.9489578844692, 686.8784025549611, 688.0485907813897, 0.07055532950812449, 0.00010270825612050812, 0.1, 0.9397084032556574, 1 
583, 686.9489578844692, 686.8784042629353, 688.04999980867, 0.07055362153391798, 0.00010270576980156563, 0.2, 0.9397785123012654, 1 
584, 686.9489578844692, 686.8784045651103, 688.0489152896972, 0.07055331935896447, 0.00010270532992178995, 0.4, 0.9397240863052192, 1 
585, 686.9489578844692, 686.8784052819266, 688.0490552398949, 0.07055260254264795, 0.00010270428644351066, 0.8, 0.9397315348015223, 1 
586, 686.9489578844692, 686.878405389334, 688.0487192818548, 0.07055249513518902, 0.00010270413008915902, 1.6, 0.9397148093238683, 1 
587, 686.9489578844692, 686.8784065973798, 688.0486684771652, 0.07055128708941538, 0.00010270237152215083, 3.2, 0.939712278407485, 1 
588, 686.9489578844692, 686.878406847565, 688.0481005193747, 0.07055103690424858, 0.00010270200732454353, 6.4, 0.9396839755625451, 1 
589, 686.9489578844692, 686.8784071979478, 688.0479834880108, 0.07055068652141472, 0.00010270149726796679, 12.8, 0.9396781411679671, 1 
590, 686.9489578844692, 686.8784077412844, 688.0478194205632, 0.07055014318484609, 0.00010270070632627834, 25.0, 0.9396699596164687, 1 
591, 686.9489578844692, 686.8784082205349, 688.0475635194676, 0.0705496639343437, 0.00010270000867546034, 25.0, 0.9396571914578923, 1 
592, 686.9489578844692, 686.8784085611003, 688.0473383486088, 0.07054932336893671, 0.00010269951291023196, 25.0, 0.9396459528812444, 1 
593, 686.9489578844692, 686.8784090129003, 688.0471783240368, 0.0705488715689171, 0.00010269885521941747, 25.0, 0.9396379631816252, 1 
594, 686.9489578844692, 686.8784107236496, 688.0469656755455, 0.07054716081961487, 0.00010269636486073423, 25.0, 0.9396273420724136, 1 
595, 686.9489578844692, 686.8784126280153, 688.0461624277028, 0.07054525645389731, 0.00010269359265226705, 25.0, 0.939587190779763, 1 
596, 686.9489578844692, 686.8784129190153, 688.0452662155329, 0.0705449654539052, 0.00010269316904001936, 25.0, 0.9395423236449646, 1 
597, 686.9489578844692, 686.8784141605788, 688.0451298802651, 0.07054372389040964, 0.00010269136168085341, 25.0, 0.9395354932765434, 1 
598, 686.9489578844692, 686.8784181853994, 688.0445472848089, 0.07053969906985458, 0.00010268550270034421, 25.0, 0.9395062857588113, 1 
599, 686.9489578844692, 686.8784185094561, 688.0426534369444, 0.07053937501314067, 0.00010268503096702226, 25.0, 0.939411129262593, 1 
600, 686.9489578844692, 686.8784190028439, 688.0425005649918, 0.07053888162533895, 0.00010268431273636471, 25.0, 0.939403434000518, 1 
601, 686.9489578844692, 686.8784192444865, 688.0422688988255, 0.07053863998271481, 0.00010268396097424126, 25.0, 0.9393917703968286, 1 
602, 686.9489578844692, 686.8784193528928, 688.0421561265216, 0.07053853157640333, 0.00010268380316584772, 25.0, 0.9393860921952578, 1 
603, 686.9489578844692, 686.8784220343721, 688.0421041898786, 0.07053585009714425, 0.00010267989970369337, 25.0, 0.9393834744353529, 1 
604, 686.9489578844692, 686.8784223574206, 688.0408445398313, 0.07053552704860522, 0.00010267942943798392, 25.0, 0.9393199547842431, 1 
605, 686.9489578844692, 686.8784228492723, 688.0406921437879, 0.07053503519694004, 0.00010267871344349914, 25.0, 0.9393122595374341, 1 
606, 686.9489578844692, 686.8784230901672, 688.04046077497, 0.07053479430203424, 0.0001026783627698384, 25.0, 0.9393005738186063, 1 
607, 686.9489578844692, 686.8784231982322, 688.0403486338458, 0.07053468623701065, 0.00010267820545826182, 25.0, 0.9392949102636551, 1 
608, 686.9489578844692, 686.8796715794415, 688.0402966575384, 0.06928630502773103, 0.00010086092166308153, 25.0, 0.9392922819899351, 1 
609, 686.9489578844692, 686.8796733750407, 687.1358429765403, 0.06928450942848485, 0.00010085830778729706, 25.0, 0.7295314547784474, 2 
